time,value,readout,run,experiment,value_post_inhib_scaled
1890,0.889230769,iSH2,6,2,0.889230769
1905,0.879340659,iSH2,6,2,0.879340659
1920,0.864505495,iSH2,6,2,0.864505495
1935,0.912967033,iSH2,6,2,0.912967033
1950,0.880989011,iSH2,6,2,0.880989011
1965,0.852857143,iSH2,6,2,0.852857143
1980,0.908461538,iSH2,6,2,0.908461538
1995,0.91010989,iSH2,6,2,0.91010989
2010,0.927912088,iSH2,6,2,0.927912088
2025,0.935054945,iSH2,6,2,0.935054945
2040,0.937692308,iSH2,6,2,0.937692308
2055,0.916153846,iSH2,6,2,0.916153846
2070,0.97032967,iSH2,6,2,0.97032967
2085,0.921978022,iSH2,6,2,0.921978022
2100,0.984615385,iSH2,6,2,0.984615385
2115,0.916923077,iSH2,6,2,0.916923077
2130,0.906923077,iSH2,6,2,0.906923077
2145,0.956813187,iSH2,6,2,0.956813187
2160,0.89021978,iSH2,6,2,0.89021978
2175,-0.112997315,iSH2,6,2,-0.112997315
2190,0.037763351,iSH2,6,2,0.037763351
2205,0.118852098,iSH2,6,2,0.118852098
2220,0.104800619,iSH2,6,2,0.104800619
2235,0.16686132,iSH2,6,2,0.16686132
2250,0.166568581,iSH2,6,2,0.166568581
2265,0.126463316,iSH2,6,2,0.126463316
2280,0.090749139,iSH2,6,2,0.090749139
2295,0.133781795,iSH2,6,2,0.133781795
2310,0.315280073,iSH2,6,2,0.315280073
2325,0.151638884,iSH2,6,2,0.151638884
2340,0.077283138,iSH2,6,2,0.077283138
2355,0.064988093,iSH2,6,2,0.064988093
2370,-0.026053785,iSH2,6,2,-0.026053785
2385,0.067622746,iSH2,6,2,0.067622746
2400,-2.96E-16,iSH2,6,2,-2.96E-16
2415,0.017564349,iSH2,6,2,0.017564349
2430,0.044203613,iSH2,6,2,0.044203613
2445,0.010245871,iSH2,6,2,0.010245871
2460,0.128219751,iSH2,6,2,0.128219751
2475,0.060889745,iSH2,6,2,0.060889745
2490,0.054156744,iSH2,6,2,0.054156744
2505,-0.007611218,iSH2,6,2,-0.007611218
2520,0.103629662,iSH2,6,2,0.103629662
2535,-0.007318479,iSH2,6,2,-0.007318479
2550,0.052400309,iSH2,6,2,0.052400309
2565,-0.007318479,iSH2,6,2,-0.007318479
2580,0.092505574,iSH2,6,2,0.092505574
2595,0.075526703,iSH2,6,2,0.075526703
2610,-0.015222436,iSH2,6,2,-0.015222436
2625,-0.024590089,iSH2,6,2,-0.024590089
2640,-0.017564349,iSH2,6,2,-0.017564349
2655,-0.05210757,iSH2,6,2,-0.05210757
2670,-0.029273916,iSH2,6,2,-0.029273916
2685,0.004098348,iSH2,6,2,0.004098348
2700,-0.026053785,iSH2,6,2,-0.026053785
0,0,PH,6,3,0
15,-0.24376804,PH,6,3,-0.24376804
30,-0.192075571,PH,6,3,-0.192075571
45,-0.292442928,PH,6,3,-0.292442928
60,-0.005510365,PH,6,3,-0.005510365
75,-0.410390973,PH,6,3,-0.410390973
90,-0.220939386,PH,6,3,-0.220939386
105,-0.115061664,PH,6,3,-0.115061664
120,0.066780373,PH,6,3,0.066780373
135,-0.304382052,PH,6,3,-0.304382052
150,-0.075833115,PH,6,3,-0.075833115
165,-0.029913409,PH,6,3,-0.029913409
180,-0.074914721,PH,6,3,-0.074914721
195,-0.019286277,PH,6,3,-0.019286277
210,-0.090921018,PH,6,3,-0.090921018
225,-0.134216741,PH,6,3,-0.134216741
240,-0.211361847,PH,6,3,-0.211361847
255,-0.166360535,PH,6,3,-0.166360535
270,-0.207032275,PH,6,3,-0.207032275
285,-0.287588559,PH,6,3,-0.287588559
300,-0.062844398,PH,6,3,-0.062844398
315,-0.122671215,PH,6,3,-0.122671215
330,-0.093282603,PH,6,3,-0.093282603
345,-0.116636054,PH,6,3,-0.116636054
360,-0.187090003,PH,6,3,-0.187090003
375,-0.085410653,PH,6,3,-0.085410653
390,-0.395696668,PH,6,3,-0.395696668
405,-0.287588559,PH,6,3,-0.287588559
420,-0.168197324,PH,6,3,-0.168197324
435,-0.257675151,PH,6,3,-0.257675151
450,-0.271975859,PH,6,3,-0.271975859
465,-0.17501968,PH,6,3,-0.17501968
480,-0.140120703,PH,6,3,-0.140120703
495,-0.203621097,PH,6,3,-0.203621097
510,-0.32038835,PH,6,3,-0.32038835
525,-0.230123327,PH,6,3,-0.230123327
540,-0.167278929,PH,6,3,-0.167278929
555,-0.09525059,PH,6,3,-0.09525059
570,-0.170034112,PH,6,3,-0.170034112
585,-0.311991603,PH,6,3,-0.311991603
600,-0.049855681,PH,6,3,-0.049855681
615,-0.215953818,PH,6,3,-0.215953818
630,-0.112700079,PH,6,3,-0.112700079
645,-0.220939386,PH,6,3,-0.220939386
660,-0.217003411,PH,6,3,-0.217003411
675,-0.032012595,PH,6,3,-0.032012595
690,-0.015087903,PH,6,3,-0.015087903
705,-0.219758594,PH,6,3,-0.219758594
720,-0.102072947,PH,6,3,-0.102072947
735,0.010233535,PH,6,3,0.010233535
750,0.090133823,PH,6,3,0.090133823
765,-0.26095513,PH,6,3,-0.26095513
780,-0.33586985,PH,6,3,-0.33586985
795,-0.004854369,PH,6,3,-0.004854369
810,-0.046706901,PH,6,3,-0.046706901
825,0.017449488,PH,6,3,0.017449488
840,-0.069929152,PH,6,3,-0.069929152
855,-0.010758331,PH,6,3,-0.010758331
870,-0.033586985,PH,6,3,-0.033586985
885,-0.091183416,PH,6,3,-0.091183416
900,-0.110207295,PH,6,3,-0.110207295
915,-0.133035949,PH,6,3,-0.133035949
930,0.048281291,PH,6,3,0.048281291
945,-0.104172133,PH,6,3,-0.104172133
960,-0.18131724,PH,6,3,-0.18131724
975,-0.065730779,PH,6,3,-0.065730779
990,0.019548675,PH,6,3,0.019548675
1005,-0.033193388,PH,6,3,-0.033193388
1020,-0.011283128,PH,6,3,-0.011283128
1035,-0.024403044,PH,6,3,-0.024403044
1050,-0.18590921,PH,6,3,-0.18590921
1065,-0.264497507,PH,6,3,-0.264497507
1080,-0.058777224,PH,6,3,-0.058777224
1095,0.057990029,PH,6,3,0.057990029
1110,0.233534505,PH,6,3,0.233534505
1125,-0.019155077,PH,6,3,-0.019155077
1140,-0.005247966,PH,6,3,-0.005247966
1155,0.018367882,PH,6,3,0.018367882
1170,0.075177119,PH,6,3,0.075177119
1185,-0.075833115,PH,6,3,-0.075833115
1200,-0.015350302,PH,6,3,-0.015350302
1215,-0.09839937,PH,6,3,-0.09839937
1230,-0.187745998,PH,6,3,-0.187745998
1245,0.007347153,PH,6,3,0.007347153
1260,-0.002230386,PH,6,3,-0.002230386
1275,-0.059564419,PH,6,3,-0.059564419
1290,0.072421936,PH,6,3,0.072421936
1305,-0.115061664,PH,6,3,-0.115061664
1320,-0.008003149,PH,6,3,-0.008003149
1335,-0.125295198,PH,6,3,-0.125295198
1350,-0.083049068,PH,6,3,-0.083049068
1365,0.141170297,PH,6,3,0.141170297
1380,0.064681186,PH,6,3,0.064681186
1395,0.12805038,PH,6,3,0.12805038
1410,0.045919706,PH,6,3,0.045919706
1425,0.085804251,PH,6,3,0.085804251
1440,-0.031618998,PH,6,3,-0.031618998
1455,0.032930989,PH,6,3,0.032930989
1470,0.073865127,PH,6,3,0.073865127
1485,0.031487798,PH,6,3,0.031487798
1500,-0.023747048,PH,6,3,-0.023747048
1515,0.129231173,PH,6,3,0.129231173
1530,0.130805563,PH,6,3,0.130805563
1545,0.037785358,PH,6,3,0.037785358
1560,0.163211755,PH,6,3,0.163211755
1575,0.023878247,PH,6,3,0.023878247
1590,0.065205983,PH,6,3,0.065205983
1605,0.042377329,PH,6,3,0.042377329
1620,0.05943322,PH,6,3,0.05943322
1635,0.096562582,PH,6,3,0.096562582
1650,0.236552086,PH,6,3,0.236552086
1665,0.135659932,PH,6,3,0.135659932
1680,0.018236683,PH,6,3,0.018236683
1695,0.195880346,PH,6,3,0.195880346
1710,0.160194175,PH,6,3,0.160194175
1725,0.156520598,PH,6,3,0.156520598
1740,0.329834689,PH,6,3,0.329834689
1755,0.218709,PH,6,3,0.218709
1770,0.167803726,PH,6,3,0.167803726
1785,0.205195487,PH,6,3,0.205195487
1800,0.107058515,PH,6,3,0.107058515
1815,0.088428234,PH,6,3,0.088428234
1830,0.226056153,PH,6,3,0.226056153
1845,0.282209394,PH,6,3,0.282209394
1860,0.336132249,PH,6,3,0.336132249
1875,0.130411965,PH,6,3,0.130411965
1890,0.256100761,PH,6,3,0.256100761
1905,0.230779323,PH,6,3,0.230779323
1920,0.161506166,PH,6,3,0.161506166
1935,0.238913671,PH,6,3,0.238913671
1950,0.324193125,PH,6,3,0.324193125
1965,0.322487536,PH,6,3,0.322487536
1980,0.30464445,PH,6,3,0.30464445
1995,0.266334295,PH,6,3,0.266334295
2010,0.262267121,PH,6,3,0.262267121
2025,0.241275256,PH,6,3,0.241275256
2040,0.252820782,PH,6,3,0.252820782
2055,0.27184466,PH,6,3,0.27184466
2070,0.283521385,PH,6,3,0.283521385
2085,0.312778798,PH,6,3,0.312778798
2100,0.130411965,PH,6,3,0.130411965
2115,0.326685909,PH,6,3,0.326685909
2130,0.211624246,PH,6,3,0.211624246
2145,0.295460509,PH,6,3,0.295460509
2160,0.192993965,PH,6,3,0.192993965
2175,0.148387865,PH,6,3,0.148387865
2190,0.102726,PH,6,3,0.102726
2205,0.073428502,PH,6,3,0.073428502
2220,0.038764196,PH,6,3,0.038764196
2235,0.028646442,PH,6,3,0.028646442
2250,-0.003466431,PH,6,3,-0.003466431
2265,0.021344063,PH,6,3,0.021344063
2280,0.020728199,PH,6,3,0.020728199
2295,0.000228749,PH,6,3,0.000228749
2310,-0.031004319,PH,6,3,-0.031004319
2325,0.013073898,PH,6,3,0.013073898
2340,0.094719777,PH,6,3,0.094719777
2355,0.031021915,PH,6,3,0.031021915
2370,-0.037954776,PH,6,3,-0.037954776
2385,-0.002498645,PH,6,3,-0.002498645
2400,-0.034259596,PH,6,3,-0.034259596
2415,-0.045609077,PH,6,3,-0.045609077
2430,-0.042705721,PH,6,3,-0.042705721
2445,-0.021590408,PH,6,3,-0.021590408
2460,0.017912824,PH,6,3,0.017912824
2475,0.019760414,PH,6,3,0.019760414
2490,-0.021062525,PH,6,3,-0.021062525
2505,0.043515142,PH,6,3,0.043515142
2520,0.032429602,PH,6,3,0.032429602
2535,-0.002938548,PH,6,3,-0.002938548
2550,0.032165661,PH,6,3,0.032165661
2565,0.016329176,PH,6,3,0.016329176
2580,0.0617271,PH,6,3,0.0617271
2595,-0.026429334,PH,6,3,-0.026429334
2610,0.007443148,PH,6,3,0.007443148
2625,0.039731981,PH,6,3,0.039731981
2640,-0.060917679,PH,6,3,-0.060917679
2655,-0.04437735,PH,6,3,-0.04437735
2670,0.023983477,PH,6,3,0.023983477
2685,0.001724417,PH,6,3,0.001724417
2700,-0.019214935,PH,6,3,-0.019214935
0,0,iSH2,6,3,0
15,-0.355384615,iSH2,6,3,-0.355384615
30,-0.164065934,iSH2,6,3,-0.164065934
45,-0.274615385,iSH2,6,3,-0.274615385
60,-0.208461538,iSH2,6,3,-0.208461538
75,-0.325494505,iSH2,6,3,-0.325494505
90,-0.201428571,iSH2,6,3,-0.201428571
105,-0.079120879,iSH2,6,3,-0.079120879
120,-0.057252747,iSH2,6,3,-0.057252747
135,-0.278791209,iSH2,6,3,-0.278791209
150,-0.152087912,iSH2,6,3,-0.152087912
165,-0.110989011,iSH2,6,3,-0.110989011
180,-0.225934066,iSH2,6,3,-0.225934066
195,-0.121098901,iSH2,6,3,-0.121098901
210,-0.114615385,iSH2,6,3,-0.114615385
225,-0.190769231,iSH2,6,3,-0.190769231
240,-0.189230769,iSH2,6,3,-0.189230769
255,-0.256923077,iSH2,6,3,-0.256923077
270,-0.235054945,iSH2,6,3,-0.235054945
285,-0.263296703,iSH2,6,3,-0.263296703
300,-0.184725275,iSH2,6,3,-0.184725275
315,-0.089450549,iSH2,6,3,-0.089450549
330,-0.195604396,iSH2,6,3,-0.195604396
345,-0.243736264,iSH2,6,3,-0.243736264
360,-0.194725275,iSH2,6,3,-0.194725275
375,-0.184615385,iSH2,6,3,-0.184615385
390,-0.165274725,iSH2,6,3,-0.165274725
405,-0.316043956,iSH2,6,3,-0.316043956
420,-0.075714286,iSH2,6,3,-0.075714286
435,-0.18010989,iSH2,6,3,-0.18010989
450,-0.167582418,iSH2,6,3,-0.167582418
465,-0.036043956,iSH2,6,3,-0.036043956
480,-0.215164835,iSH2,6,3,-0.215164835
495,-0.24043956,iSH2,6,3,-0.24043956
510,-0.171318681,iSH2,6,3,-0.171318681
525,-0.191428571,iSH2,6,3,-0.191428571
540,-0.218021978,iSH2,6,3,-0.218021978
555,-0.257912088,iSH2,6,3,-0.257912088
570,-0.280879121,iSH2,6,3,-0.280879121
585,-0.322967033,iSH2,6,3,-0.322967033
600,-0.273956044,iSH2,6,3,-0.273956044
615,-0.168021978,iSH2,6,3,-0.168021978
630,-0.20010989,iSH2,6,3,-0.20010989
645,-0.284945055,iSH2,6,3,-0.284945055
660,-0.092527473,iSH2,6,3,-0.092527473
675,-0.146263736,iSH2,6,3,-0.146263736
690,-0.147582418,iSH2,6,3,-0.147582418
705,-0.189340659,iSH2,6,3,-0.189340659
720,-0.260769231,iSH2,6,3,-0.260769231
735,-0.216703297,iSH2,6,3,-0.216703297
750,-0.191758242,iSH2,6,3,-0.191758242
765,-0.270989011,iSH2,6,3,-0.270989011
780,-0.226043956,iSH2,6,3,-0.226043956
795,-0.150769231,iSH2,6,3,-0.150769231
810,-0.261758242,iSH2,6,3,-0.261758242
825,-0.228791209,iSH2,6,3,-0.228791209
840,-0.192527473,iSH2,6,3,-0.192527473
855,-0.197032967,iSH2,6,3,-0.197032967
870,-0.102857143,iSH2,6,3,-0.102857143
885,-0.203076923,iSH2,6,3,-0.203076923
900,-0.189010989,iSH2,6,3,-0.189010989
915,-0.175714286,iSH2,6,3,-0.175714286
930,-0.124835165,iSH2,6,3,-0.124835165
945,-0.064945055,iSH2,6,3,-0.064945055
960,-0.105384615,iSH2,6,3,-0.105384615
975,-0.065824176,iSH2,6,3,-0.065824176
990,-0.148791209,iSH2,6,3,-0.148791209
1005,0.003516484,iSH2,6,3,0.003516484
1020,-0.133406593,iSH2,6,3,-0.133406593
1035,-0.139450549,iSH2,6,3,-0.139450549
1050,-0.160549451,iSH2,6,3,-0.160549451
1065,-0.16,iSH2,6,3,-0.16
1080,-0.102087912,iSH2,6,3,-0.102087912
1095,0.070879121,iSH2,6,3,0.070879121
1110,-0.021098901,iSH2,6,3,-0.021098901
1125,0.095274725,iSH2,6,3,0.095274725
1140,-0.164175824,iSH2,6,3,-0.164175824
1155,-0.005164835,iSH2,6,3,-0.005164835
1170,-0.107362637,iSH2,6,3,-0.107362637
1185,0.032197802,iSH2,6,3,0.032197802
1200,0.071538462,iSH2,6,3,0.071538462
1215,-0.136703297,iSH2,6,3,-0.136703297
1230,-0.09043956,iSH2,6,3,-0.09043956
1245,-0.119010989,iSH2,6,3,-0.119010989
1260,-0.007582418,iSH2,6,3,-0.007582418
1275,-0.085274725,iSH2,6,3,-0.085274725
1290,-0.042637363,iSH2,6,3,-0.042637363
1305,-0.126703297,iSH2,6,3,-0.126703297
1320,-0.166153846,iSH2,6,3,-0.166153846
1335,-0.129230769,iSH2,6,3,-0.129230769
1350,0.056153846,iSH2,6,3,0.056153846
1365,-0.081208791,iSH2,6,3,-0.081208791
1380,-0.106593407,iSH2,6,3,-0.106593407
1395,-0.013296703,iSH2,6,3,-0.013296703
1410,-0.128021978,iSH2,6,3,-0.128021978
1425,-0.017472527,iSH2,6,3,-0.017472527
1440,-0.033186813,iSH2,6,3,-0.033186813
1455,0.005054945,iSH2,6,3,0.005054945
1470,-0.036813187,iSH2,6,3,-0.036813187
1485,0.032747253,iSH2,6,3,0.032747253
1500,-0.013846154,iSH2,6,3,-0.013846154
1515,-0.010989011,iSH2,6,3,-0.010989011
1530,0.04010989,iSH2,6,3,0.04010989
1545,0.031758242,iSH2,6,3,0.031758242
1560,0.067362637,iSH2,6,3,0.067362637
1575,0.008681319,iSH2,6,3,0.008681319
1590,0.01010989,iSH2,6,3,0.01010989
1605,-0.036923077,iSH2,6,3,-0.036923077
1620,0.033956044,iSH2,6,3,0.033956044
1635,-0.017692308,iSH2,6,3,-0.017692308
1650,0.027252747,iSH2,6,3,0.027252747
1665,0.068241758,iSH2,6,3,0.068241758
1680,-0.036813187,iSH2,6,3,-0.036813187
1695,0.021978022,iSH2,6,3,0.021978022
1710,0.135054945,iSH2,6,3,0.135054945
1725,-0.005274725,iSH2,6,3,-0.005274725
1740,0.086483516,iSH2,6,3,0.086483516
1755,0.086593407,iSH2,6,3,0.086593407
1770,0.007472527,iSH2,6,3,0.007472527
1785,0.055934066,iSH2,6,3,0.055934066
1800,0.021758242,iSH2,6,3,0.021758242
1815,0.131868132,iSH2,6,3,0.131868132
1830,0.008021978,iSH2,6,3,0.008021978
1845,0.066043956,iSH2,6,3,0.066043956
1860,0.081978022,iSH2,6,3,0.081978022
1875,-0.003186813,iSH2,6,3,-0.003186813
1890,0.017362637,iSH2,6,3,0.017362637
1905,0.003846154,iSH2,6,3,0.003846154
1920,0.056263736,iSH2,6,3,0.056263736
1935,0.10989011,iSH2,6,3,0.10989011
1950,0.065604396,iSH2,6,3,0.065604396
1965,0.18,iSH2,6,3,0.18
1980,0.161978022,iSH2,6,3,0.161978022
1995,0.186263736,iSH2,6,3,0.186263736
2010,0.026483516,iSH2,6,3,0.026483516
2025,0.155164835,iSH2,6,3,0.155164835
2040,0.085054945,iSH2,6,3,0.085054945
2055,0.146593407,iSH2,6,3,0.146593407
2070,0.120549451,iSH2,6,3,0.120549451
2085,0.125164835,iSH2,6,3,0.125164835
2100,0.118021978,iSH2,6,3,0.118021978
2115,0.169450549,iSH2,6,3,0.169450549
2130,0.121208791,iSH2,6,3,0.121208791
2145,0.174065934,iSH2,6,3,0.174065934
2160,0.140706278,iSH2,6,3,0.140706278
2175,0.154065934,iSH2,6,3,0.154065934
2190,-0.000628301,iSH2,6,3,-0.000628301
2205,-0.024437589,iSH2,6,3,-0.024437589
2220,0.017228665,iSH2,6,3,0.017228665
2235,0.025363505,iSH2,6,3,0.025363505
2250,0.01669957,iSH2,6,3,0.01669957
2265,0.022188934,iSH2,6,3,0.022188934
2280,0.033564482,iSH2,6,3,0.033564482
2295,0.054066925,iSH2,6,3,0.054066925
2310,0.023379398,iSH2,6,3,0.023379398
2325,0.02675238,iSH2,6,3,0.02675238
2340,0.036342233,iSH2,6,3,0.036342233
2355,0.015905927,iSH2,6,3,0.015905927
2370,-0.016633433,iSH2,6,3,-0.016633433
2385,0.045072305,iSH2,6,3,0.045072305
2400,-0.02761216,iSH2,6,3,-0.02761216
2415,-0.021527565,iSH2,6,3,-0.021527565
2430,-0.042030007,iSH2,6,3,-0.042030007
2445,0.013591135,iSH2,6,3,0.013591135
2460,-0.004993337,iSH2,6,3,-0.004993337
2475,0.025363505,iSH2,6,3,0.025363505
2490,-0.009027688,iSH2,6,3,-0.009027688
2505,-0.039516804,iSH2,6,3,-0.039516804
2520,0.003869009,iSH2,6,3,0.003869009
2535,-0.011739302,iSH2,6,3,-0.011739302
2550,0.014913873,iSH2,6,3,0.014913873
2565,0.010614974,iSH2,6,3,0.010614974
2580,0.041368638,iSH2,6,3,0.041368638
2595,0.022255071,iSH2,6,3,0.022255071
2610,-0.009755194,iSH2,6,3,-0.009755194
2625,-0.004199694,iSH2,6,3,-0.004199694
2640,0.001421944,iSH2,6,3,0.001421944
2655,-0.033366072,iSH2,6,3,-0.033366072
2670,0.009821331,iSH2,6,3,0.009821331
2685,-0.013987957,iSH2,6,3,-0.013987957
2700,-0.024173041,iSH2,6,3,-0.024173041
0,0,PH,7,3,0
15,-0.027158226,PH,7,3,-0.027158226
30,0.056022041,PH,7,3,0.056022041
45,0.051298872,PH,7,3,0.051298872
60,0.039228549,PH,7,3,0.039228549
75,0.000655996,PH,7,3,0.000655996
90,-0.051954867,PH,7,3,-0.051954867
105,0.099186565,PH,7,3,0.099186565
120,0.000655996,PH,7,3,0.000655996
135,0.001443191,PH,7,3,0.001443191
150,0.063762792,PH,7,3,0.063762792
165,0.051430071,PH,7,3,0.051430071
180,0.009183941,PH,7,3,0.009183941
195,0.11243768,PH,7,3,0.11243768
210,0.082393073,PH,7,3,0.082393073
225,0.106140121,PH,7,3,0.106140121
240,0.054841249,PH,7,3,0.054841249
255,-0.024009446,PH,7,3,-0.024009446
270,-0.01876148,PH,7,3,-0.01876148
285,0.084754658,PH,7,3,0.084754658
300,-0.010758331,PH,7,3,-0.010758331
315,0.108239307,PH,7,3,0.108239307
330,0.155077408,PH,7,3,0.155077408
345,0.132904749,PH,7,3,0.132904749
360,0.104434532,PH,7,3,0.104434532
375,0.081605878,PH,7,3,0.081605878
390,0.094332196,PH,7,3,0.094332196
405,0.050774075,PH,7,3,0.050774075
420,0.16399895,PH,7,3,0.16399895
435,0.129493571,PH,7,3,0.129493571
450,0.090396221,PH,7,3,0.090396221
465,0.077801102,PH,7,3,0.077801102
480,0.113224875,PH,7,3,0.113224875
495,0.186696405,PH,7,3,0.186696405
510,0.159538179,PH,7,3,0.159538179
525,0.167410129,PH,7,3,0.167410129
540,0.15153503,PH,7,3,0.15153503
555,0.137365521,PH,7,3,0.137365521
570,0.213329835,PH,7,3,0.213329835
585,0.091839412,PH,7,3,0.091839412
600,0.067698767,PH,7,3,0.067698767
615,0.094594595,PH,7,3,0.094594595
630,0.145631068,PH,7,3,0.145631068
645,0.139333508,PH,7,3,0.139333508
660,0.121490422,PH,7,3,0.121490422
675,0.173576489,PH,7,3,0.173576489
690,0.183810024,PH,7,3,0.183810024
705,0.146155865,PH,7,3,0.146155865
720,0.207032275,PH,7,3,0.207032275
735,0.156651797,PH,7,3,0.156651797
750,0.221070585,PH,7,3,0.221070585
765,0.193912359,PH,7,3,0.193912359
780,0.200734715,PH,7,3,0.200734715
795,0.257412753,PH,7,3,0.257412753
810,0.135528733,PH,7,3,0.135528733
825,0.199816321,PH,7,3,0.199816321
840,0.162030963,PH,7,3,0.162030963
855,0.208869063,PH,7,3,0.208869063
870,0.160587772,PH,7,3,0.160587772
885,0.173576489,PH,7,3,0.173576489
900,0.213067436,PH,7,3,0.213067436
915,0.248753608,PH,7,3,0.248753608
930,0.288506954,PH,7,3,0.288506954
945,0.24849121,PH,7,3,0.24849121
960,0.309761218,PH,7,3,0.309761218
975,0.275518237,PH,7,3,0.275518237
990,0.262923117,PH,7,3,0.262923117
1005,0.22500656,PH,7,3,0.22500656
1020,0.259249541,PH,7,3,0.259249541
1035,0.204933088,PH,7,3,0.204933088
1050,0.319863553,PH,7,3,0.319863553
1065,0.262398321,PH,7,3,0.262398321
1080,0.315271582,PH,7,3,0.315271582
1095,0.316058777,PH,7,3,0.316058777
1110,0.344528995,PH,7,3,0.344528995
1125,0.299658882,PH,7,3,0.299658882
1140,0.262267121,PH,7,3,0.262267121
1155,0.273812648,PH,7,3,0.273812648
1170,0.298215691,PH,7,3,0.298215691
1185,0.305956442,PH,7,3,0.305956442
1200,0.393859879,PH,7,3,0.393859879
1215,0.312647599,PH,7,3,0.312647599
1230,0.318945159,PH,7,3,0.318945159
1245,0.341642613,PH,7,3,0.341642613
1260,0.347546576,PH,7,3,0.347546576
1275,0.278404618,PH,7,3,0.278404618
1290,0.319732354,PH,7,3,0.319732354
1305,0.310810811,PH,7,3,0.310810811
1320,0.290868538,PH,7,3,0.290868538
1335,0.325898714,PH,7,3,0.325898714
1350,0.392941485,PH,7,3,0.392941485
1365,0.358960903,PH,7,3,0.358960903
1380,0.283258987,PH,7,3,0.283258987
1395,0.301889268,PH,7,3,0.301889268
1410,0.329834689,PH,7,3,0.329834689
1425,0.354237733,PH,7,3,0.354237733
1440,0.2500656,PH,7,3,0.2500656
1455,0.291393335,PH,7,3,0.291393335
1470,0.314746786,PH,7,3,0.314746786
1485,0.307137234,PH,7,3,0.307137234
1500,0.334689058,PH,7,3,0.334689058
1515,0.293492522,PH,7,3,0.293492522
1530,0.332983469,PH,7,3,0.332983469
1545,0.31881396,PH,7,3,0.31881396
1560,0.34846497,PH,7,3,0.34846497
1575,0.323537129,PH,7,3,0.323537129
1590,0.348596169,PH,7,3,0.348596169
1605,0.334164261,PH,7,3,0.334164261
1620,0.309498819,PH,7,3,0.309498819
1635,0.3437418,PH,7,3,0.3437418
1650,0.278929415,PH,7,3,0.278929415
1665,0.279454211,PH,7,3,0.279454211
1680,0.314484387,PH,7,3,0.314484387
1695,0.289556547,PH,7,3,0.289556547
1710,0.361584886,PH,7,3,0.361584886
1725,0.273943847,PH,7,3,0.273943847
1740,0.291524534,PH,7,3,0.291524534
1755,0.266071897,PH,7,3,0.266071897
1770,0.312254002,PH,7,3,0.312254002
1785,0.324324324,PH,7,3,0.324324324
1800,0.29847809,PH,7,3,0.29847809
1815,0.308055628,PH,7,3,0.308055628
1830,0.248228811,PH,7,3,0.248228811
1845,0.260561532,PH,7,3,0.260561532
1860,0.327210706,PH,7,3,0.327210706
1875,0.240225663,PH,7,3,0.240225663
1890,0.318945159,PH,7,3,0.318945159
1905,0.241931252,PH,7,3,0.241931252
1920,0.3125164,PH,7,3,0.3125164
1935,0.291786933,PH,7,3,0.291786933
1950,0.261086329,PH,7,3,0.261086329
1965,0.261086329,PH,7,3,0.261086329
1980,0.226187352,PH,7,3,0.226187352
1995,0.2343217,PH,7,3,0.2343217
2010,0.257675151,PH,7,3,0.257675151
2025,0.354237733,PH,7,3,0.354237733
2040,0.257019155,PH,7,3,0.257019155
2055,0.309236421,PH,7,3,0.309236421
2070,0.29218053,PH,7,3,0.29218053
2085,0.27027027,PH,7,3,0.27027027
2100,0.218446602,PH,7,3,0.218446602
2115,0.30779323,PH,7,3,0.30779323
2130,0.207032275,PH,7,3,0.207032275
2145,0.247704015,PH,7,3,0.247704015
2160,-0.219926363,PH,7,3,-0.219926363
2175,-0.293150985,PH,7,3,-0.293150985
2190,-0.716086298,PH,7,3,-0.716086298
2205,-0.394150462,PH,7,3,-0.394150462
2220,-0.524818537,PH,7,3,-0.524818537
2235,-0.528606017,PH,7,3,-0.528606017
2250,-0.616980561,PH,7,3,-0.616980561
2265,-0.587311964,PH,7,3,-0.587311964
2280,-0.658011598,PH,7,3,-0.658011598
2295,-0.457906383,PH,7,3,-0.457906383
2310,-0.533655991,PH,7,3,-0.533655991
2325,-0.366375606,PH,7,3,-0.366375606
2340,-0.486943733,PH,7,3,-0.486943733
2355,-0.558905861,PH,7,3,-0.558905861
2370,-0.483156252,PH,7,3,-0.483156252
2385,0.132940563,PH,7,3,0.132940563
2400,-0.572162042,PH,7,3,-0.572162042
2415,-0.188364026,PH,7,3,-0.188364026
2430,-0.285576024,PH,7,3,-0.285576024
2445,-0.103145717,PH,7,3,-0.103145717
2460,0.004166228,PH,7,3,0.004166228
2475,-0.052014731,PH,7,3,-0.052014731
2490,-0.414350358,PH,7,3,-0.414350358
2505,0.038884799,PH,7,3,0.038884799
2520,-0.095570756,PH,7,3,-0.095570756
2535,-0.289994751,PH,7,3,-0.289994751
2550,-0.275476076,PH,7,3,-0.275476076
2565,-0.110720678,PH,7,3,-0.110720678
2580,-0.056433458,PH,7,3,-0.056433458
2595,-0.154276702,PH,7,3,-0.154276702
2610,-0.006564966,PH,7,3,-0.006564966
2625,0.198590223,PH,7,3,0.198590223
2640,-0.320294594,PH,7,3,-0.320294594
2655,-0.111351924,PH,7,3,-0.111351924
2670,0.221315106,PH,7,3,0.221315106
2685,0.055297214,PH,7,3,0.055297214
2700,0.28443978,PH,7,3,0.28443978
0,0,iSH2,7,3,0
15,-0.173406593,iSH2,7,3,-0.173406593
30,-0.102527473,iSH2,7,3,-0.102527473
